index,key
zookeeper104,"d284d6fdae9c826bea44414a4f8f7b811eb0657f^
d284d6fdae9c826bea44414a4f8f7b811eb0657f
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper105,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper106,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/ClientWatchManager.java
src/java/main/org/apache/zookeeper/ClientWatchManager.java"
zookeeper107,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/Watcher.java
src/java/main/org/apache/zookeeper/Watcher.java"
zookeeper108,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper109,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper110,"d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c^
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/test/org/apache/zookeeper/test/ClientBase.java
src/java/test/org/apache/zookeeper/test/ClientBase.java"
zookeeper111,"ad482ad24cc864686f268b71896606091d92a00f^
ad482ad24cc864686f268b71896606091d92a00f
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper112,"acfce8b8fc08928097572c261980e7ccb6d041a7^
acfce8b8fc08928097572c261980e7ccb6d041a7
src/java/main/org/apache/zookeeper/WatchedEvent.java
src/java/main/org/apache/zookeeper/WatchedEvent.java"
zookeeper113,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper114,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java"
zookeeper115,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/quorum/Follower.java
src/java/main/org/apache/zookeeper/server/quorum/Follower.java"
zookeeper116,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java"
zookeeper117,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java"
zookeeper118,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper119,"0254f868ca34105308ac3524c73111d8d770091e^
0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper120,"0c6294e6cab2befc330b8a5c05ceeb156550c2fe^
0c6294e6cab2befc330b8a5c05ceeb156550c2fe
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper121,"0c6294e6cab2befc330b8a5c05ceeb156550c2fe^
0c6294e6cab2befc330b8a5c05ceeb156550c2fe
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper122,"ea54ef0825c6670cc6714e749d391f477420b118^
ea54ef0825c6670cc6714e749d391f477420b118
src/java/main/org/apache/zookeeper/server/Request.java
src/java/main/org/apache/zookeeper/server/Request.java"
zookeeper123,"ea54ef0825c6670cc6714e749d391f477420b118^
ea54ef0825c6670cc6714e749d391f477420b118
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper124,"ea54ef0825c6670cc6714e749d391f477420b118^
ea54ef0825c6670cc6714e749d391f477420b118
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper125,"ea54ef0825c6670cc6714e749d391f477420b118^
ea54ef0825c6670cc6714e749d391f477420b118
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper126,"ff98502017f564c14008f5e55ba536bef7d60b78^
ff98502017f564c14008f5e55ba536bef7d60b78
src/java/main/org/apache/zookeeper/server/DataNode.java
src/java/main/org/apache/zookeeper/server/DataNode.java"
zookeeper127,"ff98502017f564c14008f5e55ba536bef7d60b78^
ff98502017f564c14008f5e55ba536bef7d60b78
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper128,"109a15859be9184ab677c8db371084535e412212^
109a15859be9184ab677c8db371084535e412212
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper129,"d768ace716fcf01e9f699355ec8e6876d0a2a9bf^
d768ace716fcf01e9f699355ec8e6876d0a2a9bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper130,"e99350dc11fb37dc17c92ffb95113a3a607d84b6^
e99350dc11fb37dc17c92ffb95113a3a607d84b6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper131,"04ac2dc3e5527cd144c8fb0aa05e8747342d01d0^
04ac2dc3e5527cd144c8fb0aa05e8747342d01d0
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java"
zookeeper132,"04ac2dc3e5527cd144c8fb0aa05e8747342d01d0^
04ac2dc3e5527cd144c8fb0aa05e8747342d01d0
src/java/test/org/apache/zookeeper/test/ClientBase.java
src/java/test/org/apache/zookeeper/test/ClientBase.java"
zookeeper133,"c6acf2c2e3504b057195e434791dc5a60a80f5fe^
c6acf2c2e3504b057195e434791dc5a60a80f5fe
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java"
zookeeper134,"a79aaf38e4842f419269bdebf3bd1409bac81f7e^
a79aaf38e4842f419269bdebf3bd1409bac81f7e
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper135,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper136,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper137,"ed70d2edcb78a7e30ae60170ea986fb85e862b4b
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper138,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper139,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper140,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper141,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper142,"30c3c0eb55026bf73c6c6a87fe662ba458f67233^
30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/test/org/apache/zookeeper/test/ClientBase.java
src/java/test/org/apache/zookeeper/test/ClientBase.java"
zookeeper143,"f7673ae440408e4107c3a7874caf3e4df91b078c^
f7673ae440408e4107c3a7874caf3e4df91b078c
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java"
zookeeper144,"53b690967c97dd30d463f69653c9dccdd7502c3d^
53b690967c97dd30d463f69653c9dccdd7502c3d
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper145,"53b690967c97dd30d463f69653c9dccdd7502c3d^
53b690967c97dd30d463f69653c9dccdd7502c3d
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper146,"3fcc62dae5f63a64f68b5d36f8d22e3ecf751a78^
3fcc62dae5f63a64f68b5d36f8d22e3ecf751a78
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper147,"a399144537dfef4468a96971641bc372a3d8a76f^
a399144537dfef4468a96971641bc372a3d8a76f
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper148,"4ee7c1d3a904d164ff6f12c862043a03d98101bd^
4ee7c1d3a904d164ff6f12c862043a03d98101bd
src/java/main/org/apache/zookeeper/version/util/VerGen.java
src/java/main/org/apache/zookeeper/version/util/VerGen.java"
zookeeper149,"e08ffda1b82a1f2e6232c6140fe38976c291e2fb^
e08ffda1b82a1f2e6232c6140fe38976c291e2fb
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper150,"e08ffda1b82a1f2e6232c6140fe38976c291e2fb^
e08ffda1b82a1f2e6232c6140fe38976c291e2fb
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper151,"b833f9d0431ed1629ce018e0c29c03cf3c94b618^
b833f9d0431ed1629ce018e0c29c03cf3c94b618
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper152,"88fab67e8bf006e10f23db1ae7059cb4c516a4a8^
88fab67e8bf006e10f23db1ae7059cb4c516a4a8
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper153,"88fab67e8bf006e10f23db1ae7059cb4c516a4a8^
88fab67e8bf006e10f23db1ae7059cb4c516a4a8
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper154,"2f3b513b446775563ace5f96803ca8cbf8e2d4f9^
2f3b513b446775563ace5f96803ca8cbf8e2d4f9
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper155,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/jmx/org/apache/zookeeper/jmx/server/ConnectionBean.java
src/java/main/org/apache/zookeeper/server/ConnectionBean.java"
zookeeper156,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper157,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper158,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java"
zookeeper159,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper160,"da1e988798fd0336a893e16e94d699e6b156c941^
da1e988798fd0336a893e16e94d699e6b156c941
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper161,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper162,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper163,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper164,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper165,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper166,"c6639c9842973a7954c8baa412d6825cb833d51f^
c6639c9842973a7954c8baa412d6825cb833d51f
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java"
zookeeper167,"7d8d199a4662ab710c8f3a12745b86dbdb4c7520^
7d8d199a4662ab710c8f3a12745b86dbdb4c7520
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper168,"7d8d199a4662ab710c8f3a12745b86dbdb4c7520^
7d8d199a4662ab710c8f3a12745b86dbdb4c7520
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper169,"85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b^
85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper170,"85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b^
85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper171,"bdcdc82e97512d6094ea25775a8d77c1597e1223^
bdcdc82e97512d6094ea25775a8d77c1597e1223
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java"
zookeeper172,"bdcdc82e97512d6094ea25775a8d77c1597e1223^
bdcdc82e97512d6094ea25775a8d77c1597e1223
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java"
zookeeper173,"8173d34f1bb7c59fa401c3db1c0e42264fc48924^
8173d34f1bb7c59fa401c3db1c0e42264fc48924
src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java
src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java"
zookeeper174,"a4c675afff3b26171efd78ced4916e2f5fb25eb4^
a4c675afff3b26171efd78ced4916e2f5fb25eb4
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper175,"2890f77b0ea58176e14780d99c4dc3cc0dfa88fd^
2890f77b0ea58176e14780d99c4dc3cc0dfa88fd
src/java/main/org/apache/zookeeper/KeeperException.java
src/java/main/org/apache/zookeeper/KeeperException.java"
zookeeper176,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java
src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java"
zookeeper177,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/server/ConnectionBean.java
src/java/main/org/apache/zookeeper/server/ConnectionBean.java"
zookeeper178,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper179,"83cf0a93c37759334fab885c2010fa0b7d953f52^
83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper180,"83cf0a93c37759334fab885c2010fa0b7d953f52^
83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java"
zookeeper181,"f36e174ebe11ec7b3da2cfd5b4226d61e1d3f642^
f36e174ebe11ec7b3da2cfd5b4226d61e1d3f642
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper182,"05eab5e567f49d984e3c299be42d9a9760d98ec2^
05eab5e567f49d984e3c299be42d9a9760d98ec2
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java"
zookeeper183,"c9e8662617ac5d99cc08f858c21dc9c4ba175881^
c9e8662617ac5d99cc08f858c21dc9c4ba175881
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper184,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/ServerConfig.java
src/java/main/org/apache/zookeeper/server/ServerConfig.java"
zookeeper185,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper186,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper187,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java"
zookeeper188,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper189,"47b16b9612ece90d959f1966f387b91ee4d9b7ed^
47b16b9612ece90d959f1966f387b91ee4d9b7ed
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java"
zookeeper190,"764e34ca913283f1059de2055b0aa313c0514c2a^
764e34ca913283f1059de2055b0aa313c0514c2a
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper191,"f6521f7c29b1d330617aed3764ecc25ff73e2da1^
f6521f7c29b1d330617aed3764ecc25ff73e2da1
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper192,"1e1ccdcfb19a60e50b9393feac7c0322048e20e1^
1e1ccdcfb19a60e50b9393feac7c0322048e20e1
src/java/main/org/apache/jute/BinaryInputArchive.java
src/java/main/org/apache/jute/BinaryInputArchive.java"
zookeeper193,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper194,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper195,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper196,"79de509219862735d0db1ff966aacb67430e0c89^
79de509219862735d0db1ff966aacb67430e0c89
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
zookeeper197,"cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0^
cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java"
zookeeper198,"cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0^
cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper199,"8bd356fe1d47a7300725f5562766355d5616fbb3^
8bd356fe1d47a7300725f5562766355d5616fbb3
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper200,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java"
zookeeper201,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper202,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper203,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper204,"08cc3e01fcd26ab9eced8eba0516e49c14cf27d3^
08cc3e01fcd26ab9eced8eba0516e49c14cf27d3
src/java/main/org/apache/jute/compiler/JRecord.java
src/java/main/org/apache/jute/compiler/JRecord.java"
zookeeper205,"320fd3b0c9eddec2e6336f557e675b28ed33fffe^
320fd3b0c9eddec2e6336f557e675b28ed33fffe
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper206,"c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1^
c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper207,"360fc24572f0ba75362253450fea50dd48d2ea13^
360fc24572f0ba75362253450fea50dd48d2ea13
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper208,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper209,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper210,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper211,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper212,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
