index,key
beam1695,"6fce2528b0ff011ff3d416ac9e70c8d7264b1f3c^
6fce2528b0ff011ff3d416ac9e70c8d7264b1f3c
runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Environments.java
runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Environments.java"
beam1696,"cf219ba408a5ed184beb983f20fc5630d200ea70^
cf219ba408a5ed184beb983f20fc5630d200ea70
runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/DefaultJobBundleFactory.java
runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/DefaultJobBundleFactory.java"
beam1697,"b0e7afbc3baf4ac17f7159cb8aa1fabe326be3e2^
b0e7afbc3baf4ac17f7159cb8aa1fabe326be3e2
sdks/java/core/src/main/java/org/apache/beam/sdk/util/RowJson.java
sdks/java/core/src/main/java/org/apache/beam/sdk/util/RowJson.java"
beam1698,"5ec9b2b53a78b6212727c79630b68668fef7d3bc^
5ec9b2b53a78b6212727c79630b68668fef7d3bc
runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/DefaultJobBundleFactory.java
runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/DefaultJobBundleFactory.java"
beam1699,"f731211b80429a7b1674fd14ce9b3f3796c40803^
f731211b80429a7b1674fd14ce9b3f3796c40803
sdks/java/core/src/main/java/org/apache/beam/sdk/io/WriteFiles.java
sdks/java/core/src/main/java/org/apache/beam/sdk/io/WriteFiles.java"
beam1700,"b991c3791fd5cc51433ce7094c212c7dacf4d3a3^
b991c3791fd5cc51433ce7094c212c7dacf4d3a3
runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Environments.java
runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Environments.java"
beam1701,"a731e56d6f803dede57dc6f9b10cf07bf68059da^
a731e56d6f803dede57dc6f9b10cf07bf68059da
sdks/java/core/src/main/java/org/apache/beam/sdk/io/WriteFiles.java
sdks/java/core/src/main/java/org/apache/beam/sdk/io/WriteFiles.java"
beam1702,"fb59b6a9dc227b3c2f2e5db605fb21c8fbf892df^
fb59b6a9dc227b3c2f2e5db605fb21c8fbf892df
sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamSetOperatorRelBase.java
sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamSetOperatorRelBase.java"
beam1703,"bad502d0fb8defae565bdd3d41b3cd93366da2b5^
bad502d0fb8defae565bdd3d41b3cd93366da2b5
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/DoFnOperator.java
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/DoFnOperator.java"
beam1704,"bad502d0fb8defae565bdd3d41b3cd93366da2b5^
bad502d0fb8defae565bdd3d41b3cd93366da2b5
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/SplittableDoFnOperator.java
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/SplittableDoFnOperator.java"
beam1705,"bad502d0fb8defae565bdd3d41b3cd93366da2b5^
bad502d0fb8defae565bdd3d41b3cd93366da2b5
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/WindowDoFnOperator.java
runners/flink/src/main/java/org/apache/beam/runners/flink/translation/wrappers/streaming/WindowDoFnOperator.java"
beam1706,"d36f87330f9fb84a4b7722043a4e62594f6298a7^
d36f87330f9fb84a4b7722043a4e62594f6298a7
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/DirectStreamObserver.java
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/DirectStreamObserver.java"
beam1707,"d36f87330f9fb84a4b7722043a4e62594f6298a7^
d36f87330f9fb84a4b7722043a4e62594f6298a7
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/ForwardingClientResponseObserver.java
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/ForwardingClientResponseObserver.java"
beam1708,"d36f87330f9fb84a4b7722043a4e62594f6298a7^
d36f87330f9fb84a4b7722043a4e62594f6298a7
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/WindmillServerStub.java
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/WindmillServerStub.java"
beam1709,"1c0a0bfba4fb45c78b0ade3284d641c67e4688f3
d36f87330f9fb84a4b7722043a4e62594f6298a7
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/WindmillServerStub.java
runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/windmill/WindmillServerStub.java"
bookkeeper0,"30c326643938bb3df6b35515e714622d98772352^
30c326643938bb3df6b35515e714622d98772352
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
bookkeeper1,"00f25f5622e69f063202f7bd46f09ad1d708983d^
00f25f5622e69f063202f7bd46f09ad1d708983d
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java"
bookkeeper2,"00f25f5622e69f063202f7bd46f09ad1d708983d^
00f25f5622e69f063202f7bd46f09ad1d708983d
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper3,"74397e3e20b2cd3e3c920f00be7f044cf548e076^
74397e3e20b2cd3e3c920f00be7f044cf548e076
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper4,"74397e3e20b2cd3e3c920f00be7f044cf548e076^
74397e3e20b2cd3e3c920f00be7f044cf548e076
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper5,"74397e3e20b2cd3e3c920f00be7f044cf548e076^
74397e3e20b2cd3e3c920f00be7f044cf548e076
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java"
bookkeeper6,"a772663c8e7051396bac5bae5b4ba7bc7ec75e78^
a772663c8e7051396bac5bae5b4ba7bc7ec75e78
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java"
bookkeeper7,"a01067bb2003e6836acc638b734581844eb08324^
a01067bb2003e6836acc638b734581844eb08324
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper8,"a01067bb2003e6836acc638b734581844eb08324^
a01067bb2003e6836acc638b734581844eb08324
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java"
bookkeeper9,"5095045d969a5fb4b7849cce89e3fa24ee830320^
5095045d969a5fb4b7849cce89e3fa24ee830320
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java"
bookkeeper10,"ad96c00dcd01ee310c63f78211c6b66c8c874e05^
ad96c00dcd01ee310c63f78211c6b66c8c874e05
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper11,"28377803242f8514fcdf17f7a808aa756fa158b9^
28377803242f8514fcdf17f7a808aa756fa158b9
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java"
bookkeeper12,"6823a35ceafcaf3d8802a8e502883d3d07e891f7^
6823a35ceafcaf3d8802a8e502883d3d07e891f7
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper13,"2f2f6c66da80e1f2e8a0f7661e91bcd0898d6289^
2f2f6c66da80e1f2e8a0f7661e91bcd0898d6289
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper14,"2f2f6c66da80e1f2e8a0f7661e91bcd0898d6289^
2f2f6c66da80e1f2e8a0f7661e91bcd0898d6289
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java"
bookkeeper15,"477eb1053f5c1bff1c0037fb0d6a02b468148682^
477eb1053f5c1bff1c0037fb0d6a02b468148682
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java"
bookkeeper16,"45f2edbb1c3233309f6498e581e4cdcd87dcb70a^
45f2edbb1c3233309f6498e581e4cdcd87dcb70a
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java"
bookkeeper17,"d6465cad801b4ee89b77d1beec6acc371f8ddb6c^
d6465cad801b4ee89b77d1beec6acc371f8ddb6c
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java"
bookkeeper18,"c898d53ab269fbd64cb00919808c7bb0c52c53a6^
c898d53ab269fbd64cb00919808c7bb0c52c53a6
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java"
bookkeeper19,"c898d53ab269fbd64cb00919808c7bb0c52c53a6^
c898d53ab269fbd64cb00919808c7bb0c52c53a6
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper20,"68bdab655445f80314a0d2531e60e3b2e4d8fa17^
68bdab655445f80314a0d2531e60e3b2e4d8fa17
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper21,"68bdab655445f80314a0d2531e60e3b2e4d8fa17^
68bdab655445f80314a0d2531e60e3b2e4d8fa17
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper22,"68bdab655445f80314a0d2531e60e3b2e4d8fa17^
68bdab655445f80314a0d2531e60e3b2e4d8fa17
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java"
bookkeeper23,"978c0e13dd5896494f306ec2afed026caa9993b0^
978c0e13dd5896494f306ec2afed026caa9993b0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java"
bookkeeper24,"c17dfb9aa2aeb6d3d1c6fa934dc9ef15bf6b5bc2^
c17dfb9aa2aeb6d3d1c6fa934dc9ef15bf6b5bc2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper25,"c17dfb9aa2aeb6d3d1c6fa934dc9ef15bf6b5bc2^
c17dfb9aa2aeb6d3d1c6fa934dc9ef15bf6b5bc2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java"
bookkeeper26,"75dbf699b90dd01b0dd44e4bdda60e7176b3ee12^
75dbf699b90dd01b0dd44e4bdda60e7176b3ee12
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java"
bookkeeper27,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper28,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper29,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java"
bookkeeper30,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper31,"68bdab655445f80314a0d2531e60e3b2e4d8fa17
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper32,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java"
bookkeeper33,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java"
bookkeeper34,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java"
bookkeeper35,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java"
bookkeeper36,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java"
bookkeeper37,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java"
bookkeeper38,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java"
bookkeeper39,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper40,"4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180^
4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java"
bookkeeper41,"4be547c861f024e48a7b0074effb8c26ff0a97fc^
4be547c861f024e48a7b0074effb8c26ff0a97fc
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper42,"304bf8fe61bd545072d09c7089d8b92fc3c2f1d3^
304bf8fe61bd545072d09c7089d8b92fc3c2f1d3
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java"
bookkeeper43,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper44,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java"
bookkeeper45,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper46,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java"
bookkeeper47,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java"
bookkeeper48,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java"
bookkeeper49,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper50,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
bookkeeper51,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java"
bookkeeper52,"3969ff71a1865b5b8c32b60ac529999c6de71ab8^
3969ff71a1865b5b8c32b60ac529999c6de71ab8
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java"
bookkeeper53,"e14618559769b7f3fa68360a4571a84392e162e3^
e14618559769b7f3fa68360a4571a84392e162e3
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java"
bookkeeper54,"e14618559769b7f3fa68360a4571a84392e162e3^
e14618559769b7f3fa68360a4571a84392e162e3
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java"
bookkeeper55,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper56,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java"
bookkeeper57,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java"
bookkeeper58,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper59,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java"
bookkeeper60,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java"
bookkeeper61,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java"
bookkeeper62,"4049d4c2b115f81008ef7a3920fd9153ced2f53c^
4049d4c2b115f81008ef7a3920fd9153ced2f53c
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
bookkeeper63,"d33f843a67ad8bc73367259c78170c0bfab24cdc^
d33f843a67ad8bc73367259c78170c0bfab24cdc
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java"
bookkeeper64,"d33f843a67ad8bc73367259c78170c0bfab24cdc^
d33f843a67ad8bc73367259c78170c0bfab24cdc
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java"
bookkeeper65,"aed845b574b88abc825634d3c860dcfd40351fb8^
aed845b574b88abc825634d3c860dcfd40351fb8
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java"
bookkeeper66,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java"
bookkeeper67,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java"
bookkeeper68,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java"
bookkeeper69,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java"
bookkeeper70,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java"
bookkeeper71,"3af9f38fc3b53c40751904972384ecb9a4e9fb44^
3af9f38fc3b53c40751904972384ecb9a4e9fb44
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
bookkeeper72,"924fb834de0ae926ea075385c47dd29f8dd804a3^
924fb834de0ae926ea075385c47dd29f8dd804a3
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java"
bookkeeper73,"504867718d934b66dfa4df8edc55c9c888aa3d42^
504867718d934b66dfa4df8edc55c9c888aa3d42
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java"
bookkeeper74,"8f755ed13f193ad6491fdca1794d834f3d3d4dcc^
8f755ed13f193ad6491fdca1794d834f3d3d4dcc
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java"
bookkeeper75,"0975f069d90748eb43fcec7622d3961b0446ea28^
0975f069d90748eb43fcec7622d3961b0446ea28
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java"
bookkeeper76,"f56e596d70c66dac170008ffbe19489eee05be08^
f56e596d70c66dac170008ffbe19489eee05be08
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java"
