index,key
oozie219,"4b0e585a84e390020a967cfaa2bb47971ceba0a1^
4b0e585a84e390020a967cfaa2bb47971ceba0a1
core/src/main/java/org/apache/oozie/service/WorkflowAppService.java
core/src/main/java/org/apache/oozie/service/WorkflowAppService.java"
oozie220,"70284594544e6e4eef561ae1f8097fb66f89f029^
70284594544e6e4eef561ae1f8097fb66f89f029
core/src/main/java/org/apache/oozie/service/CoordMaterializeTriggerService.java
core/src/main/java/org/apache/oozie/service/CoordMaterializeTriggerService.java"
oozie221,"011cb9c54012db759740ed7d0d48bb1e3d775dca^
011cb9c54012db759740ed7d0d48bb1e3d775dca
core/src/main/java/org/apache/oozie/coord/CoordELFunctions.java
core/src/main/java/org/apache/oozie/coord/CoordELFunctions.java"
oozie222,"6fc6461693818153fdffabadd10e4a8947307163^
6fc6461693818153fdffabadd10e4a8947307163
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie223,"e5a02a52508748d806e40873b77c65fbf19872d6^
e5a02a52508748d806e40873b77c65fbf19872d6
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie224,"a013dc086811721cd3145039f702ee326ae5df32^
a013dc086811721cd3145039f702ee326ae5df32
core/src/main/java/org/apache/oozie/store/StoreStatusFilter.java
core/src/main/java/org/apache/oozie/store/StoreStatusFilter.java"
oozie225,"05c4b6afba8f00dbbdb86c089122ad9ddd6465dc^
05c4b6afba8f00dbbdb86c089122ad9ddd6465dc
core/src/main/java/org/apache/oozie/util/XLogStreamer.java
core/src/main/java/org/apache/oozie/util/XLogStreamer.java"
oozie226,"8dde127583ca4bea0434b591d87a993b887a39a4^
8dde127583ca4bea0434b591d87a993b887a39a4
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie227,"8dde127583ca4bea0434b591d87a993b887a39a4^
8dde127583ca4bea0434b591d87a993b887a39a4
core/src/main/java/org/apache/oozie/CoordinatorEngine.java
core/src/main/java/org/apache/oozie/CoordinatorEngine.java"
oozie228,"bbc112fe46c6fc3ac6e3c2ff8e1089178d3c2eac^
bbc112fe46c6fc3ac6e3c2ff8e1089178d3c2eac
core/src/main/java/org/apache/oozie/util/CoordActionsInDateRange.java
core/src/main/java/org/apache/oozie/util/CoordActionsInDateRange.java"
oozie229,"a81f6bb9a1f5a47963c4d5ae0700868252db1909^
a81f6bb9a1f5a47963c4d5ae0700868252db1909
core/src/main/java/org/apache/oozie/service/StatusTransitService.java
core/src/main/java/org/apache/oozie/service/StatusTransitService.java"
oozie230,"a77190dbaa033ed37a882d847da99d5ba4c1571f^
a77190dbaa033ed37a882d847da99d5ba4c1571f
core/src/main/java/org/apache/oozie/ErrorCode.java
core/src/main/java/org/apache/oozie/ErrorCode.java"
oozie231,"a77190dbaa033ed37a882d847da99d5ba4c1571f^
a77190dbaa033ed37a882d847da99d5ba4c1571f
core/src/main/java/org/apache/oozie/service/Services.java
core/src/main/java/org/apache/oozie/service/Services.java"
oozie232,"bee153c18a52b47eec6ee1f262a231ac176cf272^
bee153c18a52b47eec6ee1f262a231ac176cf272
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie233,"0570455f4c582f4efe4e10ecf9dcd142c2f4b259^
0570455f4c582f4efe4e10ecf9dcd142c2f4b259
core/src/main/java/org/apache/oozie/ErrorCode.java
core/src/main/java/org/apache/oozie/ErrorCode.java"
oozie234,"0570455f4c582f4efe4e10ecf9dcd142c2f4b259^
0570455f4c582f4efe4e10ecf9dcd142c2f4b259
core/src/main/java/org/apache/oozie/action/hadoop/FsActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/FsActionExecutor.java"
oozie235,"0570455f4c582f4efe4e10ecf9dcd142c2f4b259^
0570455f4c582f4efe4e10ecf9dcd142c2f4b259
core/src/main/java/org/apache/oozie/service/LiteWorkflowAppService.java
core/src/main/java/org/apache/oozie/service/LiteWorkflowAppService.java"
oozie236,"2a102670c38636dc652b4089a33829bd739ff64c^
2a102670c38636dc652b4089a33829bd739ff64c
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie237,"a9109feffb379ac752c0b9862e949b9aa190b20e^
a9109feffb379ac752c0b9862e949b9aa190b20e
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java"
oozie238,"e1f6037febef4d76033b7e56e3d19d59648ab942^
e1f6037febef4d76033b7e56e3d19d59648ab942
core/src/main/java/org/apache/oozie/action/hadoop/MapReduceActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/MapReduceActionExecutor.java"
oozie239,"ceaeecb9080e68269a4f1b13af2f678a18e5fc25^
ceaeecb9080e68269a4f1b13af2f678a18e5fc25
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie240,"ceaeecb9080e68269a4f1b13af2f678a18e5fc25^
ceaeecb9080e68269a4f1b13af2f678a18e5fc25
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMapper.java
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMapper.java"
oozie241,"ceaeecb9080e68269a4f1b13af2f678a18e5fc25^
ceaeecb9080e68269a4f1b13af2f678a18e5fc25
core/src/main/java/org/apache/oozie/action/hadoop/PigMain.java
core/src/main/java/org/apache/oozie/action/hadoop/PigMain.java"
oozie242,"672fa658961e24f3644929ba8a2b66e0c57e513c^
672fa658961e24f3644929ba8a2b66e0c57e513c
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie243,"484fe623009e0c9cc321df266ff040c9f2e50ccb^
484fe623009e0c9cc321df266ff040c9f2e50ccb
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java"
oozie244,"3df2b2f82df9813b4e303da8faa47388aee28b6b^
3df2b2f82df9813b4e303da8faa47388aee28b6b
core/src/main/java/org/apache/oozie/CoordinatorEngine.java
core/src/main/java/org/apache/oozie/CoordinatorEngine.java"
oozie245,"61117759b410e831d15f3fb629fd538a4acabdcd^
61117759b410e831d15f3fb629fd538a4acabdcd
core/src/main/java/org/apache/oozie/action/hadoop/ShellMain.java
core/src/main/java/org/apache/oozie/action/hadoop/ShellMain.java"
oozie246,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/command/Command.java
core/src/main/java/org/apache/oozie/command/Command.java"
oozie247,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/command/XCommand.java
core/src/main/java/org/apache/oozie/command/XCommand.java"
oozie248,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java"
oozie249,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/command/coord/CoordMaterializeTransitionXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordMaterializeTransitionXCommand.java"
oozie250,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/service/CallableQueueService.java
core/src/main/java/org/apache/oozie/service/CallableQueueService.java"
oozie251,"753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9^
753102c1751d482b9cb8caf5e1c2aa0dc6ebc7f9
core/src/main/java/org/apache/oozie/util/XCallable.java
core/src/main/java/org/apache/oozie/util/XCallable.java"
oozie252,"ee782c06bc0e1f6b30ab70fb83bd496df1861340^
ee782c06bc0e1f6b30ab70fb83bd496df1861340
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie253,"ee782c06bc0e1f6b30ab70fb83bd496df1861340^
ee782c06bc0e1f6b30ab70fb83bd496df1861340
client/src/main/java/org/apache/oozie/client/OozieClient.java
client/src/main/java/org/apache/oozie/client/OozieClient.java"
oozie254,"48da5f2e552e26192d1630b98a806d3c5753668e^
48da5f2e552e26192d1630b98a806d3c5753668e
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie255,"4e4feea2ee920ed00f9a79a8063d9074bacafb82^
4e4feea2ee920ed00f9a79a8063d9074bacafb82
core/src/main/java/org/apache/oozie/servlet/V1JobServlet.java
core/src/main/java/org/apache/oozie/servlet/V1JobServlet.java"
oozie256,"5e05d2eb8a727658a7cbbf9a1b148fbca44a8af8^
5e05d2eb8a727658a7cbbf9a1b148fbca44a8af8
core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowAppParser.java
core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowAppParser.java"
oozie257,"6ffd19588401fd1cc5e2917c8445f16553e51856^
6ffd19588401fd1cc5e2917c8445f16553e51856
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie258,"0e7806acd4fcd5e61f23c081466462111e5fa8e8^
0e7806acd4fcd5e61f23c081466462111e5fa8e8
core/src/main/java/org/apache/oozie/action/hadoop/HiveMain.java
core/src/main/java/org/apache/oozie/action/hadoop/HiveMain.java"
oozie259,"0e7806acd4fcd5e61f23c081466462111e5fa8e8^
0e7806acd4fcd5e61f23c081466462111e5fa8e8
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMain.java
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMain.java"
oozie260,"0e7806acd4fcd5e61f23c081466462111e5fa8e8^
0e7806acd4fcd5e61f23c081466462111e5fa8e8
core/src/main/java/org/apache/oozie/action/hadoop/PigMain.java
core/src/main/java/org/apache/oozie/action/hadoop/PigMain.java"
oozie261,"0e7806acd4fcd5e61f23c081466462111e5fa8e8^
0e7806acd4fcd5e61f23c081466462111e5fa8e8
core/src/main/java/org/apache/oozie/action/hadoop/SqoopMain.java
core/src/main/java/org/apache/oozie/action/hadoop/SqoopMain.java"
oozie262,"4bdc095b10cfab85d6e333aba12ed1cbceae1cf4^
4bdc095b10cfab85d6e333aba12ed1cbceae1cf4
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie263,"09a1c259ccba736d49687e45b2ccb6adf9249992^
09a1c259ccba736d49687e45b2ccb6adf9249992
core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowAppParser.java
core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowAppParser.java"
oozie264,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
client/src/main/java/org/apache/oozie/cli/OozieCLI.java
client/src/main/java/org/apache/oozie/cli/OozieCLI.java"
oozie265,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
client/src/main/java/org/apache/oozie/client/OozieClient.java
client/src/main/java/org/apache/oozie/client/OozieClient.java"
oozie266,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/BaseEngine.java
core/src/main/java/org/apache/oozie/BaseEngine.java"
oozie267,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/BundleEngine.java
core/src/main/java/org/apache/oozie/BundleEngine.java"
oozie268,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/CoordinatorEngine.java
core/src/main/java/org/apache/oozie/CoordinatorEngine.java"
oozie269,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/DagEngine.java
core/src/main/java/org/apache/oozie/DagEngine.java"
oozie270,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/command/coord/CoordJobXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordJobXCommand.java"
oozie271,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetActionsSubsetJPAExecutor.java
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetActionsSubsetJPAExecutor.java"
oozie272,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/main/java/org/apache/oozie/servlet/V1JobServlet.java
core/src/main/java/org/apache/oozie/servlet/V1JobServlet.java"
oozie273,"cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436^
cd2fbdac8d3f2a95688ef0cdf5ff40ce88c06436
core/src/test/java/org/apache/oozie/servlet/MockCoordinatorEngineService.java
core/src/test/java/org/apache/oozie/servlet/MockCoordinatorEngineService.java"
oozie274,"000998fbd45c6cc262e83bf81a2cb537682a8e47^
000998fbd45c6cc262e83bf81a2cb537682a8e47
core/src/main/java/org/apache/oozie/command/wf/SignalXCommand.java
core/src/main/java/org/apache/oozie/command/wf/SignalXCommand.java"
oozie275,"95f90be58bf140c97f58dea2372347d4629f6cc8^
95f90be58bf140c97f58dea2372347d4629f6cc8
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie276,"95f90be58bf140c97f58dea2372347d4629f6cc8^
95f90be58bf140c97f58dea2372347d4629f6cc8
core/src/main/java/org/apache/oozie/service/AuthorizationService.java
core/src/main/java/org/apache/oozie/service/AuthorizationService.java"
oozie277,"95f90be58bf140c97f58dea2372347d4629f6cc8^
95f90be58bf140c97f58dea2372347d4629f6cc8
core/src/main/java/org/apache/oozie/servlet/BaseJobServlet.java
core/src/main/java/org/apache/oozie/servlet/BaseJobServlet.java"
oozie278,"aae6732daf7d00742774f0936b29f19f1caeceb4^
aae6732daf7d00742774f0936b29f19f1caeceb4
core/src/main/java/org/apache/oozie/command/wf/SubmitMRXCommand.java
core/src/main/java/org/apache/oozie/command/wf/SubmitMRXCommand.java"
oozie279,"34149720f470f203b578525e6343dcca74e9058d^
34149720f470f203b578525e6343dcca74e9058d
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie280,"6ea670c7a0e0c5970e70d6ac6c6856ddf4f1e4c4^
6ea670c7a0e0c5970e70d6ac6c6856ddf4f1e4c4
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java"
oozie281,"457334b740e27bec429e8d44ac55b1576742e3ad^
457334b740e27bec429e8d44ac55b1576742e3ad
core/src/main/java/org/apache/oozie/CoordinatorEngine.java
core/src/main/java/org/apache/oozie/CoordinatorEngine.java"
oozie282,"457334b740e27bec429e8d44ac55b1576742e3ad^
457334b740e27bec429e8d44ac55b1576742e3ad
core/src/main/java/org/apache/oozie/service/RecoveryService.java
core/src/main/java/org/apache/oozie/service/RecoveryService.java"
oozie283,"457334b740e27bec429e8d44ac55b1576742e3ad^
457334b740e27bec429e8d44ac55b1576742e3ad
core/src/main/java/org/apache/oozie/servlet/SLAServlet.java
core/src/main/java/org/apache/oozie/servlet/SLAServlet.java"
oozie284,"5780c5de5affbc55feeca2d4cb9ad2e6d1d653c7^
5780c5de5affbc55feeca2d4cb9ad2e6d1d653c7
tools/src/main/java/org/apache/oozie/tools/OozieDBCLI.java
tools/src/main/java/org/apache/oozie/tools/OozieDBCLI.java"
oozie285,"e1ec664ce408cc46332b35b53543771c9f3ff9a2^
e1ec664ce408cc46332b35b53543771c9f3ff9a2
core/src/main/java/org/apache/oozie/WorkflowJobBean.java
core/src/main/java/org/apache/oozie/WorkflowJobBean.java"
oozie286,"e1ec664ce408cc46332b35b53543771c9f3ff9a2^
e1ec664ce408cc46332b35b53543771c9f3ff9a2
core/src/main/java/org/apache/oozie/executor/jpa/WorkflowsJobGetJPAExecutor.java
core/src/main/java/org/apache/oozie/executor/jpa/WorkflowsJobGetJPAExecutor.java"
oozie287,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie288,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/command/bundle/BundleSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/bundle/BundleSubmitXCommand.java"
oozie289,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java"
oozie290,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java"
oozie291,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java"
oozie292,"5322af0e10cfb4032736afe6559b6b554cb4e7fe^
5322af0e10cfb4032736afe6559b6b554cb4e7fe
core/src/main/java/org/apache/oozie/service/WorkflowAppService.java
core/src/main/java/org/apache/oozie/service/WorkflowAppService.java"
oozie293,"6b605db0517e0df7e8e28c730e880dcdcd698940^
6b605db0517e0df7e8e28c730e880dcdcd698940
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java"
oozie294,"6926fa0f3773a68333c1d95956c940406ddfdc40^
6926fa0f3773a68333c1d95956c940406ddfdc40
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie295,"6926fa0f3773a68333c1d95956c940406ddfdc40^
6926fa0f3773a68333c1d95956c940406ddfdc40
core/src/main/java/org/apache/oozie/coord/CoordUtils.java
core/src/main/java/org/apache/oozie/coord/CoordUtils.java"
oozie296,"a4c0173f34efd7104896ad751105e6b486e8a690^
a4c0173f34efd7104896ad751105e6b486e8a690
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie297,"a4c0173f34efd7104896ad751105e6b486e8a690^
a4c0173f34efd7104896ad751105e6b486e8a690
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMapper.java
core/src/main/java/org/apache/oozie/action/hadoop/LauncherMapper.java"
oozie298,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/action/oozie/SubWorkflowActionExecutor.java
core/src/main/java/org/apache/oozie/action/oozie/SubWorkflowActionExecutor.java"
oozie299,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/command/bundle/BundleSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/bundle/BundleSubmitXCommand.java"
oozie300,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java"
oozie301,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/command/wf/ReRunXCommand.java
core/src/main/java/org/apache/oozie/command/wf/ReRunXCommand.java"
oozie302,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/command/wf/SubmitHttpXCommand.java
core/src/main/java/org/apache/oozie/command/wf/SubmitHttpXCommand.java"
oozie303,"30cd440990e99c1f1ad8b9a7bea66913152cb370^
30cd440990e99c1f1ad8b9a7bea66913152cb370
core/src/main/java/org/apache/oozie/command/wf/SubmitXCommand.java
core/src/main/java/org/apache/oozie/command/wf/SubmitXCommand.java"
oozie304,"bd6efce0bd6f93237f388dbb4b956f532b476b60^
bd6efce0bd6f93237f388dbb4b956f532b476b60
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java"
oozie305,"bd6efce0bd6f93237f388dbb4b956f532b476b60^
bd6efce0bd6f93237f388dbb4b956f532b476b60
core/src/main/java/org/apache/oozie/util/ELEvaluator.java
core/src/main/java/org/apache/oozie/util/ELEvaluator.java"
oozie306,"cc6b0a9aaee2c11bf0af08490787ab9e341276b6^
cc6b0a9aaee2c11bf0af08490787ab9e341276b6
core/src/main/java/org/apache/oozie/command/wf/SubmitXCommand.java
core/src/main/java/org/apache/oozie/command/wf/SubmitXCommand.java"
oozie307,"f603ec98c8b9233f23d3e12dbb3655898e61eb7d^
f603ec98c8b9233f23d3e12dbb3655898e61eb7d
core/src/main/java/org/apache/oozie/action/hadoop/HadoopELFunctions.java
core/src/main/java/org/apache/oozie/action/hadoop/HadoopELFunctions.java"
oozie308,"8f504c61eabd34bc92ab66c3758da4e7c48eb0ed^
8f504c61eabd34bc92ab66c3758da4e7c48eb0ed
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie309,"bdb2612e9c104b2804ec625ec7bc9f3ebf212d83^
bdb2612e9c104b2804ec625ec7bc9f3ebf212d83
client/src/main/java/org/apache/oozie/client/AuthOozieClient.java
client/src/main/java/org/apache/oozie/client/AuthOozieClient.java"
oozie310,"9b331997cab1cf4476a42056e66f6b70f2d27bbb^
9b331997cab1cf4476a42056e66f6b70f2d27bbb
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie311,"9b331997cab1cf4476a42056e66f6b70f2d27bbb^
9b331997cab1cf4476a42056e66f6b70f2d27bbb
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java
core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java"
oozie312,"e2881e5fe501207187fbc75e1d97afa9f5992694^
e2881e5fe501207187fbc75e1d97afa9f5992694
core/src/main/java/org/apache/oozie/util/XConfiguration.java
core/src/main/java/org/apache/oozie/util/XConfiguration.java"
oozie313,"4eca6a933b123b23db997857137fdba8481b7543^
4eca6a933b123b23db997857137fdba8481b7543
core/src/main/java/org/apache/oozie/ErrorCode.java
core/src/main/java/org/apache/oozie/ErrorCode.java"
oozie314,"ca7894cea75b8fe3193eac09e8c8950d063a6f47^
ca7894cea75b8fe3193eac09e8c8950d063a6f47
core/src/main/java/org/apache/oozie/action/ActionExecutor.java
core/src/main/java/org/apache/oozie/action/ActionExecutor.java"
oozie315,"884e1134ffea0544f52670e16f82460f06da124c^
884e1134ffea0544f52670e16f82460f06da124c
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java
core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java"
oozie316,"3e4529bcf8193a5fd1440bdbfa75843dd5435d38^
3e4529bcf8193a5fd1440bdbfa75843dd5435d38
core/src/main/java/org/apache/oozie/util/ELConstantsFunctions.java
core/src/main/java/org/apache/oozie/util/ELConstantsFunctions.java"
oozie317,"9fbf8e6af2f68e50e2e9e5232a7d6a1bbb349240^
9fbf8e6af2f68e50e2e9e5232a7d6a1bbb349240
core/src/main/java/org/apache/oozie/command/XCommand.java
core/src/main/java/org/apache/oozie/command/XCommand.java"
oozie318,"3c70bc3bd34515227acbd39f68c23a2fd4235e3e^
3c70bc3bd34515227acbd39f68c23a2fd4235e3e
core/src/main/java/org/apache/oozie/command/coord/CoordKillXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordKillXCommand.java"
oozie319,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/CoordinatorActionBean.java
core/src/main/java/org/apache/oozie/CoordinatorActionBean.java"
oozie320,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java"
oozie321,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/command/coord/CoordChangeXCommand.java
core/src/main/java/org/apache/oozie/command/coord/CoordChangeXCommand.java"
oozie322,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetActionsSubsetJPAExecutor.java
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetActionsSubsetJPAExecutor.java"
oozie323,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetReadyActionsJPAExecutor.java
core/src/main/java/org/apache/oozie/executor/jpa/CoordJobGetReadyActionsJPAExecutor.java"
oozie324,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/service/ActionCheckerService.java
core/src/main/java/org/apache/oozie/service/ActionCheckerService.java"
oozie325,"73721f723e31379b9b9bd2a963db8be3a13f2a7b^
73721f723e31379b9b9bd2a963db8be3a13f2a7b
core/src/main/java/org/apache/oozie/service/StatusTransitService.java
core/src/main/java/org/apache/oozie/service/StatusTransitService.java"
oozie326,"3f4807857a4a0ea19ba7f26b5252e354c207df5a^
3f4807857a4a0ea19ba7f26b5252e354c207df5a
core/src/main/java/org/apache/oozie/service/StatusTransitService.java
core/src/main/java/org/apache/oozie/service/StatusTransitService.java"
